taxid	domain	phylum	class	order	family	genus	species	5492_S3	5501_S5
1736520	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. Root343	28.0036272612733	83.83489454504567
1736522	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Root351	260.23701769506147	303.90726336564967
1736530	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. Root411	7.381465530338621	0.0
1736532	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Root418	84.77736959967207	52.04394020453429
1736543	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. Root482	9.482244667125995	0.0
1736579	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. Root656	39.80997127220676	78.02481886480601
1736590	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. Root70	6.838757099475556	0.0
1736591	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp. Root700	0.0	5.261947674667053
1736594	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Root710	52.86793460539221	63.70946625843618
1736606	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter sp. Root916	57.34645705132436	60.052103610917186
1737490	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Agarilytica	Agarilytica rhodophyticola	10.619189282680026	0.0
1739298	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. HMSC067B03	2.5108849559011563	8.188188143422432
1739690	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter soli	0.0	4.219782399748728
1744	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium freudenreichii	0.0	2.1131490345009842
1747903	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium psychrotolerans	332.9906524618582	102.84308850179949
1750518	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter aloeverae	0.0	1.9701247536798505
1752708	Bacteria	Candidatus Rokubacteria	NA	NA	NA	NA	NA	1.0148432043136504	0.0
1755239	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. Ant5-2-1	2.6761690604889776	3.8906236067850193
1760	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA	201.24688319297977	268.5607617207699
1761936	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. MP9-4	0.0	34.6093124167131
1762	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA	12.72727533845268	3.785240667682607
1763535	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga crassostreae	4.07502479672034	3.509617176845524
1766683	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. MP5059B	14.301716737185536	7.553690135256862
1768242	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Paucibacter	Paucibacter sp. KCTC 42545	43.15660006024409	102.06073820871038
1768768	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. CCH9-E1	32.76083080588177	105.4770638195595
1768778	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. CCH9-F2	0.0	5.221336896796855
1768780	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. CCH5-D1	0.0	6.625324762345135
1768786	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. CCH5-D11	15.890073224805667	37.196930349950065
1770545	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella sp. DHC06	49.6719361554531	56.92233927011058
1772288	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter sp. C18	11.5940840036889	19.235195600966712
1773	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	1004.9601571723481	865.0424246985328
1774745	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. UYMMa02A	0.0	4.600746103988202
1774746	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus sp. UYMSc13B	20.538531447794398	15.2695883906444
1774971	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Methyloceanibacter	Methyloceanibacter marginalis	12.260550879332726	24.174735143273413
1775956	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. TNHR37B	0.0	3.090883953787265
1776165	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella eburnea	45.772237485860465	43.514202815141985
1776288	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. CCA53	3.3779726754878516	0.0
1777133	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia concitans	0.0	7.971953375614886
1777139	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia calidae	0.0	7.108061084035227
1777140	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia hypogeia	32.7197443597842	148.92100422101655
1777141	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia pedi	82.98202366932136	96.30067296034558
1777142	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia arationis	15.174993377224247	0.0
1777143	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia glebae	82.03937122744152	79.31895895559964
1777144	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia ptereochthonis	51.847561301190794	114.36437259242963
1781066	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella sp. HH101	484.32071789208027	121.6615162619089
1781067	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella sp. HH105	17.034404616383068	143.03594493723958
1783272	Bacteria	NA	NA	NA	NA	NA	NA	61.48442915831954	120.28461649017409
1789	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium xenopi	0.0	5.166370283719518
1789004	Bacteria	Proteobacteria	Betaproteobacteria	Ferrovales	Ferrovaceae	Ferrovum	Ferrovum sp. Z-31	2.5551457192628186	0.0
178901	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter malorum	20.440247398164505	15.059078866639702
1792498	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pararobbsia	Pararobbsia silviterrae	0.0	7.239634877250666
1795631	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. PAMC 28711	16.29582683534352	3.257407369620086
179636	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	Alicycliphilus denitrificans	110.44426014086008	223.10134323506045
1796606	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus nantongensis	93.10374353321659	20.406242949999136
1797225	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_66_14	0.0	6.055128932711546
1797273	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium RBG_16_63_16	3.6462523949529	0.0
1797494	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium RIFCSPLOWO2_12_61_14	58.20607813784958	118.85832580921472
1797495	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_62_13	0.0	1.6412650406162907
1797499	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23	1.2686089071057502	0.0
1797501	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_65_14	5.183121057264177	0.0
1797553	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_64_960	14.579140087511949	0.0
1797557	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_61_11	0.0	2.8492273944670763
1797562	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_02_FULL_57_36	17.47765110630441	29.695023763118957
1797566	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_61_40	8.150928020859675	0.0
1797663	Bacteria	Chloroflexi	NA	NA	NA	NA	Chloroflexi bacterium RBG_16_72_14	11.003082029040602	0.0
1797747	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	Curvibacter sp. GWA2_64_110	16.987468642245375	0.0
1797809	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria bacterium GWA2_55_10	8.83949533179505	0.0
1797882	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_53_8	12.048590335981006	8.97500327216376
1798194	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas sp. OK607	25.36541025813683	23.42878714660241
1798195	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas sp. OK242	100.6229424900018	30.753617069695448
1798249	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	NA	NA	Gallionellales bacterium RBG_16_56_9	3.856096726795223	0.0
1798316	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	NA	Geobacteraceae bacterium GWC2_53_11	14.066777331123273	0.0
1801620	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas sp. OK307	40.786942276205984	49.497403031867755
1801945	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_70_10	97.1500597247434	28.079650496715537
180197	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria	Giesbergeria anulus	13.08459565538864	0.0
1802101	Bacteria	Candidatus Rokubacteria	NA	NA	NA	NA	Candidatus Rokubacteria bacterium RIFCSPHIGHO2_02_FULL_69_13	0.0	18.57677120078924
1802103	Bacteria	Candidatus Rokubacteria	NA	NA	NA	NA	Candidatus Rokubacteria bacterium RIFCSPHIGHO2_12_FULL_73_22	0.0	19.633890470715002
1802649	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFOXYD1_FULL_39_9	29.47167912101008	0.0
1802657	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	Xanthomonadales bacterium RIFOXYD1_FULL_69_11	61.799844494517494	31.850150797890812
180282	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia tsuruhatensis	1016.1308591243405	1665.4526361952705
1805207	Bacteria	Gemmatimonadetes	NA	NA	NA	NA	Gemmatimonadetes bacterium 13_2_20CM_70_9	17.98538215448384	0.0
1806484	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. ATCC31444	49.77347437938518	107.40010485181593
1806492	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. 2789STDY5608615	85.67568142115216	143.96704475495267
1806496	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. 2789STDY5608621	66.58921046121691	96.74781877391797
1806501	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. 2789STDY5608633	13.760405804489055	0.0
1808979	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Candidatus Methylospira	Candidatus Methylospira mobilis	92.31617345930852	28.56125458735507
180957	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium brasiliense	0.0	11.54852172439371
1811696	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	Pelotomaculum sp. PtaU1.Bin065	21.75679049238408	0.0
1811710	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus	Syntrophus sp. PtaB.Bin001	0.0	10.203153519274586
1811711	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus	Syntrophus sp. PtaB.Bin138	3.336307265864131	0.0
1811713	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus	Syntrophus sp. PtaU1.Bin208	0.0	6.654271424109532
1811716	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	NA	Syntrophaceae bacterium PtaB.Bin038	51.25292583130938	156.3890506905808
1811717	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	NA	Syntrophaceae bacterium PtaB.Bin095	7.131992143343886	0.0
1811725	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	NA	Methanoregulaceae archaeon PtaU1.Bin066	22.722321975676845	0.0
1816604	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	NA	Rhodocyclaceae bacterium ICHIJ1	12.076260799679366	0.0
1816686	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas massiliensis	11.05810352828496	0.0
1817963	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas deserti	11.077888109471882	24.34961143346039
1819251	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas sp. KX33721	5.4912494387363875	0.0
1820025	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. ABCPW 111	23.93205628145037	63.580263741571926
1822464	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	NA	199.12046994696527	43.589464135729415
182639	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	NA	0.0	5.068186625070686
1827	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA	0.0	4.857335295465818
1827195	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	NA	29.82915915202222	5.0338351622536015
1827278	Bacteria	Cyanobacteria	NA	Chroococcidiopsidales	Chroococcidiopsidaceae	Aliterella	Aliterella atlantica	14.706651813082962	0.0
1836972	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia canadensis	0.0	101.72623870324402
1839773	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. Ncost-T6T-2b	0.0	28.369757999859825
1839776	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. SolWspMP-sol7th	0.0	2.365914275826698
1842727	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax koreense	141.94923920147107	56.633064918116716
1844093	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 22 E 5	139.6225045754066	0.0
1844095	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 24 E 13	62.10719426986833	0.0
184914	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus coralloides	133.59387716309968	461.3279474460935
1850347	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium guangzhouense	1.662363997670504	2.695948945640842
1851577	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. JS1663	12.168256107559626	7.715086467087133
1852786	Bacteria	Acidobacteria	NA	NA	NA	NA	Acidobacteria bacterium ADurb.Bin051	31.92043530127683	0.0
1852789	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium ADurb.Bin444	83.8953885424815	9.737464751892972
1852790	Bacteria	Actinobacteria	NA	NA	NA	NA	Actinobacteria bacterium ADurb.BinA094	6.782737387255067	0.0
1852791	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	Alphaproteobacteria bacterium ADurb.Bin100	977.7564179331085	1162.4723864895607
1852794	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	Alphaproteobacteria bacterium ADurb.BinA305	582.4777349386259	229.69727271579097
1852804	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium ADurb.Bin123	10.832307753084057	0.0
1852821	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	Betaproteobacteria bacterium ADurb.Bin341	249.76893789270815	1.7271223348089921
1852824	Bacteria	Candidatus Sumerlaeota	NA	NA	NA	NA	candidate division BRC1 bacterium ADurb.BinA292	12.196126213853212	26.445862453602967
1852825	Bacteria	Candidatus Sumerlaeota	NA	NA	NA	NA	candidate division BRC1 bacterium ADurb.BinA364	206.8070692198478	70.8768092512509
1852860	Bacteria	Chloroflexi	NA	NA	NA	NA	Chloroflexi bacterium ADurb.Bin344	0.0	11.767170494252456
1852870	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	Deltaproteobacteria bacterium ADurb.Bin510	51.29313384998795	0.0
1852874	Archaea	Euryarchaeota	NA	NA	NA	NA	Euryarchaeota archaeon ADurb.Bin009	45.27191317796393	101.04521240775529
1852890	Bacteria	Firmicutes	NA	NA	NA	NA	Firmicutes bacterium ADurb.Bin356	0.0	5.506701847238784
1852894	Bacteria	Firmicutes	NA	NA	NA	NA	Firmicutes bacterium ADurb.Bin467	49.86688714969154	20.010346613602234
1852896	Bacteria	Firmicutes	NA	NA	NA	NA	Firmicutes bacterium ADurb.BinA052	2.0804954491123837	0.0
1852901	Bacteria	Lentisphaerae	NA	NA	NA	NA	Lentisphaerae bacterium ADurb.BinA184	29.30014620319168	17.273039190340825
1852913	Bacteria	Spirochaetes	NA	NA	NA	NA	Spirochaetes bacterium ADurb.BinA120	18.852988944818122	72.41912157061797
1852928	Bacteria	Verrucomicrobia	NA	NA	NA	NA	Verrucomicrobia bacterium ADurb.Bin118	0.0	7.144954726003576
1852929	Bacteria	Verrucomicrobia	NA	NA	NA	NA	Verrucomicrobia bacterium ADurb.Bin122	79.23293537356741	0.0
1852930	Bacteria	Verrucomicrobia	NA	NA	NA	NA	Verrucomicrobia bacterium ADurb.Bin345	0.0	1.8791617383346095
1852931	Bacteria	Verrucomicrobia	NA	NA	NA	NA	Verrucomicrobia bacterium ADurb.Bin474	56.89189082625368	33.03865159538192
1854641	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceibacterium	Croceibacterium ferulae	2.8294746093632233	2.52493933130579
1855283	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. JS21-1	2.989847506108478	6.041734425754885
1855285	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Albidiferax sp. OV413	14.451748147498071	19.719170967957417
1855300	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas sp. OV174	34.46903274341622	0.0
1855301	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas sp. YR568	25.630535624597307	46.40542957272995
